Данные прогрева незащищенной стальной контрукции
""
Режим пожара: Стандартный
ПТМ: 6.5
""
Время, с;Тв, С;Тст, С
2210;872;857.3358082561508
2211;872;857.4142577111722
2212;873;857.4926602768669
2213;873;857.5710160205319
2214;873;857.6493250093024
2215;873;857.7275873101519
2216;873;857.8058029898928
2217;873;857.8839721151767
2218;873;857.9620947524954
2219;873;858.040170968181
2220;873;858.1182008284061
2221;873;858.1961843991851
2222;873;858.2741217463738
2223;873;858.3520129356707
2224;873;858.4298580326172
2225;873;858.5076571025975
2226;874;858.5854102108399
2227;874;858.6631174224167
2228;874;858.7407788022454
2229;874;858.8183944150883
2230;874;858.8959643255535
2231;874;858.9734885980952
2232;874;859.0509672970143
2233;874;859.1284004864588
2234;874;859.2057882304243
2235;874;859.2831305927546
2236;874;859.3604276371416
2237;874;859.4376794271263
2238;874;859.5148860260992
2239;874;859.5920474973009
2240;874;859.669163903822
2241;875;859.7462353086041
2242;875;859.8232617744402
2243;875;859.9002433639746
2244;875;859.9771801397042
2245;875;860.0540721639782
2246;875;860.130919498999
2247;875;860.2077222068228
2248;875;860.2844803493595
2249;875;860.3611939883733
2250;875;860.4378631854836
2251;875;860.5144880021649
2252;875;860.5910684997475
2253;875;860.667604739418
2254;875;860.7440967822197
2255;875;860.8205446890527
2256;876;860.8969485206746
2257;876;860.9733083377012
2258;876;861.0496242006066
2259;876;861.1258961697235
2260;876;861.2021243052443
2261;876;861.2783086672205
2262;876;861.3544493155641
2263;876;861.4305463100475
2264;876;861.506599710304
2265;876;861.5826095758284
2266;876;861.6585759659772
2267;876;861.7344989399692
2268;876;861.8103785568856
2269;876;861.8862148756709
2270;876;861.962007955133
2271;876;862.0377578539437
2272;877;862.1134646306391
2273;877;862.18912834362
2274;877;862.2647490511522
2275;877;862.3403268113673
2276;877;862.4158616822624
2277;877;862.4913537217014
2278;877;862.5668029874148
2279;877;862.6422095370003
2280;877;862.7175734279228
2281;877;862.7928947175158
2282;877;862.8681734629806
2283;877;862.9434097213875
2284;877;863.0186035496758
2285;877;863.0937550046547
2286;877;863.168864143003
2287;878;863.2439310212701
2288;878;863.3189556958757
2289;878;863.3939382231113
2290;878;863.4688786591391
2291;878;863.5437770599942
2292;878;863.6186334815832
2293;878;863.6934479796853
2294;878;863.7682206099535
2295;878;863.8429514279135
2296;878;863.9176404889654
2297;878;863.9922878483831
2298;878;864.0668935613153
2299;878;864.1414576827856
2300;878;864.2159802676929
2301;878;864.2904613708117
2302;879;864.364901046793
2303;879;864.439299350164
2304;879;864.5136563353287
2305;879;864.5879720565683
2306;879;864.6622465680416
2307;879;864.7364799237855
2308;879;864.8106721777151
2309;879;864.884823383624
2310;879;864.9589335951853
2311;879;865.033002865951
2312;879;865.107031249353
2313;879;865.1810187987037
2314;879;865.2549655671955
2315;879;865.3288716079021
2316;879;865.4027369737778
2317;879;865.476561717659
2318;880;865.550345892264
2319;880;865.6240895501928
2320;880;865.6977927439289
2321;880;865.7714555258378
2322;880;865.8450779481693
2323;880;865.9186600630562
2324;880;865.9922019225155
2325;880;866.0657035784486
2326;880;866.1391650826415
2327;880;866.2125864867655
2328;880;866.2859678423772
2329;880;866.3593092009189
2330;880;866.4326106137189
2331;880;866.505872131992
2332;880;866.5790938068399
2333;881;866.6522756892512
2334;881;866.7254178301021
2335;881;866.7985202801563
2336;881;866.871583090066
2337;881;866.9446063103715
2338;881;867.0175899915021
2339;881;867.0905341837761
2340;881;867.1634389374012
2341;881;867.236304302475
2342;881;867.3091303289852
2343;881;867.3819170668096
2344;881;867.4546645657172
2345;881;867.5273728753675
2346;881;867.600042045312
2347;881;867.6726721249936
2348;881;867.7452631637473
2349;882;867.8178152108003
2350;882;867.8903283152727
2351;882;867.9628025261773
2352;882;868.0352378924206
2353;882;868.1076344628025
2354;882;868.1799922860166
2355;882;868.2523114106514
2356;882;868.3245918851892
2357;882;868.3968337580077
2358;882;868.4690370773797
2359;882;868.5412018914733
2360;882;868.6133282483527
2361;882;868.685416195978
2362;882;868.7574657822056
2363;882;868.8294770547891
2364;882;868.9014500613787
2365;883;868.9733848495218
2366;883;869.0452814666639
2367;883;869.1171399601483
2368;883;869.1889603772163
2369;883;869.260742765008
2370;883;869.3324871705622
2371;883;869.4041936408169
2372;883;869.4758622226095
2373;883;869.5474929626771
2374;883;869.6190859076569
2375;883;869.6906411040861
2376;883;869.762158598403
2377;883;869.8336384369463
2378;883;869.9050806659566
2379;883;869.9764853315751
2380;883;870.0478524798452
2381;884;870.1191821567124
2382;884;870.1904744080246
2383;884;870.2617292795321
2384;884;870.3329468168881
2385;884;870.4041270656492
2386;884;870.4752700712754
2387;884;870.5463758791304
2388;884;870.617444534482
2389;884;870.6884760825023
2390;884;870.759470568268
2391;884;870.8304280367604
2392;884;870.9013485328665
2393;884;870.9722321013783
2394;884;871.0430787869936
2395;884;871.1138886343165
2396;884;871.184661687857
2397;885;871.2553979920317
2398;885;871.326097591164
2399;885;871.3967605294843
2400;885;871.4673868511304
2401;885;871.5379766001479
2402;885;871.60852982049
2403;885;871.6790465560182
2404;885;871.7495268505022
2405;885;871.8199707476208
2406;885;871.8903782909613
2407;885;871.9607495240205
2408;885;872.0310844902044
2409;885;872.101383232829
2410;885;872.1716457951202
2411;885;872.241872220214
2412;885;872.3120625511572
2413;886;872.382216830907
2414;886;872.452335102332
2415;886;872.5224174082116
2416;886;872.5924637912374
2417;886;872.6624742940123
2418;886;872.7324489590515
2419;886;872.802387828782
2420;886;872.8722909455441
2421;886;872.9421583515905
2422;886;873.0119900890868
2423;886;873.0817862001122
2424;886;873.1515467266595
2425;886;873.2212717106352
2426;886;873.2909611938596
2427;886;873.3606152180678
2428;886;873.4302338249088
2429;887;873.499817055947
2430;887;873.5693649526615
2431;887;873.6388775564469
2432;887;873.708354908613
2433;887;873.7777970503857
2434;887;873.8472040229067
2435;887;873.9165758672339
2436;887;873.9859126243416
2437;887;874.0552143351213
2438;887;874.1244810403809
2439;887;874.193712780846
2440;887;874.2629095971593
2441;887;874.3320715298812
2442;887;874.4011986194901
2443;887;874.4702909063824
2444;887;874.5393484308731
2445;888;874.6083712331956
2446;888;874.677359353502
2447;888;874.7463128318639
2448;888;874.8152317082718
2449;888;874.8841160226359
2450;888;874.952965814786
2451;888;875.0217811244722
2452;888;875.0905619913644
2453;888;875.1593084550534
2454;888;875.2280205550503
2455;888;875.296698330787
2456;888;875.3653418216168
2457;888;875.4339510668142
2458;888;875.5025261055755
2459;888;875.5710669770183
2460;888;875.6395737201824
2461;888;875.7080463740299
2462;889;875.7764849774453
2463;889;875.8448895692359
2464;889;875.9132601881315
2465;889;875.9815968727853
2466;889;876.0498996617737
2467;889;876.1181685935967
2468;889;876.186403706678
2469;889;876.2546050393651
2470;889;876.3227726299299
2471;889;876.3909065165685
2472;889;876.4590067374018
2473;889;876.5270733304751
2474;889;876.5951063337591
2475;889;876.6631057851496
2476;889;876.731071722468
2477;889;876.799004183461
2478;890;876.8669032058015
2479;890;876.9347688270882
2480;890;877.002601084846
2481;890;877.0704000165267
2482;890;877.1381656595083
2483;890;877.205898051096
2484;890;877.273597228522
2485;890;877.3412632289458
2486;890;877.4088960894542
2487;890;877.4764958470621
2488;890;877.5440625387118
2489;890;877.6115962012743
2490;890;877.6790968715482
2491;890;877.746564586261
2492;890;877.8139993820689
2493;890;877.881401295557
2494;890;877.9487703632394
2495;891;878.0161066215594
2496;891;878.0834101068901
2497;891;878.1506808555339
2498;891;878.2179189037233
2499;891;878.2851242876209
2500;891;878.3522970433194
2501;891;878.4194372068418
2502;891;878.4865448141425
2503;891;878.5536199011058
2504;891;878.6206625035477
2505;891;878.687672657215
2506;891;878.7546503977862
2507;891;878.8215957608713
2508;891;878.888508782012
2509;891;878.9553894966818
2510;891;879.0222379402871
2511;891;879.089054148166
2512;892;879.1558381555892
2513;892;879.2225899977602
2514;892;879.2893097098154
2515;892;879.3559973268245
2516;892;879.4226528837901
2517;892;879.4892764156486
2518;892;879.5558679572698
2519;892;879.6224275434574
2520;892;879.6889552089492
2521;892;879.7554509884171
2522;892;879.8219149164672
2523;892;879.8883470276405
2524;892;879.9547473564123
2525;892;880.0211159371931
2526;892;880.0874528043284
2527;892;880.1537579920991
2528;893;880.2200315347213
2529;893;880.2862734663468
2530;893;880.3524838210631
2531;893;880.4186626328938
2532;893;880.4848099357985
2533;893;880.5509257636734
2534;893;880.6170101503508
2535;893;880.6830631295998
2536;893;880.7490847351262
2537;893;880.815075000573
2538;893;880.8810339595202
2539;893;880.9469616454853
2540;893;881.0128580919234
2541;893;881.0787233322269
2542;893;881.1445573997262
2543;893;881.2103603276898
2544;893;881.2761321493244
2545;894;881.3418728977749
2546;894;881.4075826061248
2547;894;881.4732613073963
2548;894;881.5389090345504
2549;894;881.604525820487
2550;894;881.6701116980453
2551;894;881.7356667000038
2552;894;881.8011908590806
2553;894;881.8666842079333
2554;894;881.9321467791594
2555;894;881.9975786052967
2556;894;882.0629797188224
2557;894;882.1283501521546
2558;894;882.1936899376515
2559;894;882.2589991076125
2560;894;882.324277694277
2561;894;882.3895257298261
2562;895;882.4547432463814
2563;895;882.5199302760061
2564;895;882.5850868507048
2565;895;882.6502130024235
2566;895;882.71530876305
2567;895;882.7803741644141
2568;895;882.8454092382874
2569;895;882.9104140163838
2570;895;882.9753885303599
2571;895;883.0403328118141
2572;895;883.105246892288
2573;895;883.1701308032659
2574;895;883.2349845761748
2575;895;883.2998082423851
2576;895;883.3646018332101
2577;895;883.4293653799073
2578;895;883.4940989136767
2579;895;883.5588024656627
2580;896;883.6234760669533
2581;896;883.6881197485807
2582;896;883.7527335415211
2583;896;883.817317476695
2584;896;883.8818715849675
2585;896;883.946395897148
2586;896;884.0108904439908
2587;896;884.075355256195
2588;896;884.1397903644051
2589;896;884.2041957992105
2590;896;884.2685715911457
2591;896;884.332917770691
2592;896;884.3972343682722
2593;896;884.4615214142607
2594;896;884.5257789389741
2595;896;884.5900069726756
2596;896;884.6542055455752
2597;897;884.7183746878286
2598;897;884.7825144295382
2599;897;884.846624800753
2600;897;884.9107058314687
2601;897;884.9747575516278
2602;897;885.0387799911202
2603;897;885.1027731797824
2604;897;885.1667371473986
2605;897;885.2306719237001
2606;897;885.2945775383662
2607;897;885.3584540210234
2608;897;885.4223014012462
2609;897;885.4861197085572
2610;897;885.5499089724274
2611;897;885.6136692222751
2612;897;885.677400487468
2613;897;885.7411027973217
2614;898;885.8047761811006
2615;898;885.8684206680177
2616;898;885.9320362872354
2617;898;885.9956230678645
2618;898;886.0591810389656
2619;898;886.1227102295479
2620;898;886.1862106685708
2621;898;886.2496823849426
2622;898;886.3131254075217
2623;898;886.3765397651161
2624;898;886.4399254864841
2625;898;886.5032826003335
2626;898;886.5666111353228
2627;898;886.6299111200606
2628;898;886.6931825831061
2629;898;886.7564255529692
2630;898;886.8196400581098
2631;898;886.8828261269398
2632;899;886.945983787821
2633;899;887.0091130690669
2634;899;887.0722139989421
2635;899;887.1352866056623
2636;899;887.198330917395
2637;899;887.2613469622593
2638;899;887.3243347683258
2639;899;887.387294363617
2640;899;887.4502257761073
2641;899;887.5131290337233
2642;899;887.5760041643439
2643;899;887.6388511957998
2644;899;887.701670155875
2645;899;887.7644610723055
2646;899;887.8272239727798
2647;899;887.8899588849399
2648;899;887.95266583638
2649;899;888.015344854648
2650;900;888.0779959672443
2651;900;888.1406192016232
2652;900;888.203214585192
2653;900;888.2657821453117
2654;900;888.3283219092971
2655;900;888.3908339044162
2656;900;888.4533181578915
2657;900;888.5157746968989
2658;900;888.578203548569
2659;900;888.6406047399862
2660;900;888.7029782981892
2661;900;888.7653242501715
2662;900;888.8276426228811
2663;900;888.8899334432201
2664;900;888.9521967380463
2665;900;889.0144325341716
2666;900;889.0766408583636
2667;901;889.1388217373444
2668;901;889.2009751977916
2669;901;889.2631012663385
2670;901;889.3251999695731
2671;901;889.3872713340397
2672;901;889.4493153862379
2673;901;889.5113321526233
2674;901;889.5733216596072
2675;901;889.635283933557
2676;901;889.6972190007964
2677;901;889.7591268876051
2678;901;889.8210076202192
2679;901;889.8828612248312
2680;901;889.9446877275905
2681;901;890.0064871546026
2682;901;890.0682595319302
2683;901;890.1300048855926
2684;901;890.1917232415665
2685;902;890.2534146257854
2686;902;890.3150790641398
2687;902;890.3767165824779
2688;902;890.4383272066052
2689;902;890.4999109622847
2690;902;890.561467875237
2691;902;890.6229979711402
2692;902;890.6845012756305
2693;902;890.7459778143023
2694;902;890.8074276127072
2695;902;890.8688506963558
2696;902;890.9302470907166
2697;902;890.9916168212164
2698;902;891.0529599132403
2699;902;891.1142763921323
2700;902;891.1755662831949
2701;902;891.2368296116895
2702;902;891.2980664028357
2703;903;891.3592766818128
2704;903;891.420460473759
2705;903;891.4816178037715
2706;903;891.5427486969068
2707;903;891.6038531781805
2708;903;891.6649312725681
2709;903;891.7259830050043
2710;903;891.7870084003837
2711;903;891.8480074835604
2712;903;891.9089802793487
2713;903;891.9699268125223
2714;903;892.0308471078156
2715;903;892.0917411899225
2716;903;892.1526090834973
2717;903;892.2134508131549
2718;903;892.2742664034704
2719;903;892.3350558789796
2720;903;892.3958192641785
2721;903;892.4565565835244
2722;904;892.5172678614349
2723;904;892.5779531222888
2724;904;892.6386123904256
2725;904;892.699245690146
2726;904;892.7598530457121
2727;904;892.8204344813471
2728;904;892.8809900212354
2729;904;892.9415196895231
2730;904;893.0020235103179
2731;904;893.0625015076889
2732;904;893.122953705667
2733;904;893.1833801282451
2734;904;893.2437807993776
2735;904;893.3041557429815
2736;904;893.3645049829352
2737;904;893.4248285430799
2738;904;893.4851264472188
2739;904;893.5453987191174
2740;905;893.605645382504
2741;905;893.6658664610691
2742;905;893.7260619784659
2743;905;893.7862319583103
2744;905;893.846376424181
2745;905;893.9064953996199
2746;905;893.9665889081316
2747;905;894.0266569731837
2748;905;894.0866996182071
2749;905;894.1467168665961
2750;905;894.2067087417081
2751;905;894.266675266864
2752;905;894.3266164653483
2753;905;894.3865323604086
2754;905;894.4464229752571
2755;905;894.5062883330688
2756;905;894.5661284569835
2757;905;894.6259433701041
2758;906;894.6857330954979
2759;906;894.7454976561962
2760;906;894.8052370751946
2761;906;894.8649513754528
2762;906;894.9246405798954
2763;906;894.9843047114105
2764;906;895.0439437928515
2765;906;895.1035578470362
2766;906;895.1631468967469
2767;906;895.2227109647308
2768;906;895.2822500737
2769;906;895.3417642463314
2770;906;895.4012535052673
2771;906;895.4607178731146
2772;906;895.5201573724455
2773;906;895.5795720257977
2774;906;895.6389618556741
2775;906;895.6983268845429
2776;906;895.7576671348379
2777;907;895.8169826289586
2778;907;895.87627338927
2779;907;895.9355394381028
2780;907;895.9947807977537
2781;907;896.0539974904852
2782;907;896.1131895385258
2783;907;896.1723569640701
2784;907;896.2314997892788
2785;907;896.2906180362786
2786;907;896.3497117271627
2787;907;896.4087808839909
2788;907;896.4678255287888
2789;907;896.5268456835493
2790;907;896.5858413702313
2791;907;896.6448126107605
2792;907;896.7037594270296
2793;907;896.7626818408978
2794;907;896.8215798741915
2795;908;896.8804535487038
2796;908;896.939302886195
2797;908;896.9981279083927
2798;908;897.0569286369914
2799;908;897.1157050936531
2800;908;897.1744573000069
2801;908;897.2331852776497
2802;908;897.2918890481455
2803;908;897.3505686330261
2804;908;897.4092240537909
2805;908;897.4678553319072
2806;908;897.5264624888098
2807;908;897.5850455459015
2808;908;897.643604524553
2809;908;897.702139446103
2810;908;897.7606503318586
2811;908;897.8191372030947
2812;908;897.8776000810544
2813;908;897.9360389869494
2814;909;897.9944539419596
2815;909;898.0528449672331
2816;909;898.111212083887
2817;909;898.1695553130069
2818;909;898.2278746756465
2819;909;898.2861701928289
2820;909;898.3444418855458
2821;909;898.4026897747576
2822;909;898.4609138813937
2823;909;898.5191142263527
2824;909;898.5772908305021
2825;909;898.6354437146783
2826;909;898.6935728996875
2827;909;898.7516784063048
2828;909;898.8097602552746
2829;909;898.8678184673108
2830;909;898.9258530630971
2831;909;898.9838640632863
2832;909;899.0418514885012
2833;910;899.0998153593339
2834;910;899.1577556963466
2835;910;899.2156725200712
2836;910;899.2735658510092
2837;910;899.3314357096326
2838;910;899.3892821163831
2839;910;899.4471050916727
2840;910;899.5049046558831
2841;910;899.5626808293669
2842;910;899.6204336324463
2843;910;899.6781630854146
2844;910;899.7358692085347
2845;910;899.7935520220406
2846;910;899.8512115461367
2847;910;899.9088478009978
2848;910;899.9664608067696
2849;910;900.0240505835686
2850;910;900.0816171514819
2851;910;900.1391605305676
2852;911;900.1966807408546
2853;911;900.2541778023431
2854;911;900.311651735004
2855;911;900.3691025587798
2856;911;900.4265302935835
2857;911;900.4839349593001
2858;911;900.5413165757852
2859;911;900.5986751628666
2860;911;900.6560107403427
2861;911;900.713323327984
2862;911;900.7706129455321
2863;911;900.8278796127008
2864;911;900.885123349175
2865;911;900.9423441746119
2866;911;900.9995421086401
2867;911;901.0567171708601
2868;911;901.1138693808446
2869;911;901.1709987581378
2870;911;901.2281053222566
2871;912;901.2851890926897
2872;912;901.342250088898
2873;912;901.3992883303144
2874;912;901.4563038363447
2875;912;901.5132966263661
2876;912;901.5702667197293
2877;912;901.6272141357567
2878;912;901.6841388937435
2879;912;901.7410410129576
2880;912;901.7979205126392
2881;912;901.8547774120016
2882;912;901.9116117302308
2883;912;901.9684234864853
2884;912;902.0252126998969
2885;912;902.08197938957
2886;912;902.1387235745824
2887;912;902.1954452739847
2888;912;902.2521445068005
2889;912;902.3088212920268
2890;913;902.3654756486335
2891;913;902.4221075955643
2892;913;902.4787171517357
2893;913;902.5353043360383
2894;913;902.5918691673353
2895;913;902.648411664464
2896;913;902.7049318462352
2897;913;902.7614297314333
2898;913;902.817905338816
2899;913;902.8743586871153
2900;913;902.9307897950366
2901;913;902.9871986812595
2902;913;903.0435853644371
2903;913;903.0999498631968
2904;913;903.1562921961399
2905;913;903.2126123818416
2906;913;903.2689104388514
2907;913;903.3251863856931
2908;913;903.3814402408643
2909;913;903.4376720228372
2910;914;903.4938817500586
2911;914;903.5500694409491
2912;914;903.606235113904
2913;914;903.6623787872932
2914;914;903.7185004794612
2915;914;903.774600208727
2916;914;903.8306779933841
2917;914;903.8867338517009
2918;914;903.9427678019206
2919;914;903.9987798622612
2920;914;904.0547700509155
2921;914;904.1107383860513
2922;914;904.166684885811
2923;914;904.2226095683127
2924;914;904.278512451649
2925;914;904.334393553888
2926;914;904.390252893073
2927;914;904.4460904872221
2928;914;904.5019063543291
2929;915;904.557700512363
2930;915;904.6134729792682
2931;915;904.6692237729644
2932;915;904.7249529113469
2933;915;904.7806604122868
2934;915;904.8363462936302
2935;915;904.8920105731995
2936;915;904.9476532687922
2937;915;905.0032743981822
2938;915;905.0588739791183
2939;915;905.114452029326
2940;915;905.1700085665061
2941;915;905.2255436083358
2942;915;905.2810571724681
2943;915;905.3365492765317
2944;915;905.3920199381319
2945;915;905.4474691748499
2946;915;905.5028970042431
2947;915;905.558303443845
2948;915;905.6136885111657
2949;916;905.6690522236913
2950;916;905.7243945988846
2951;916;905.7797156541844
2952;916;905.8350154070065
2953;916;905.8902938747428
2954;916;905.9455510747619
2955;916;906.000787024409
2956;916;906.0560017410062
2957;916;906.1111952418519
2958;916;906.1663675442214
2959;916;906.2215186653673
2960;916;906.2766486225182
2961;916;906.3317574328801
2962;916;906.3868451136359
2963;916;906.4419116819456
2964;916;906.4969571549459
2965;916;906.551981549751
2966;916;906.6069848834518
2967;916;906.6619671731169
2968;916;906.7169284357915
2969;917;906.7718686884984
2970;917;906.826787948238
2971;917;906.8816862319875
2972;917;906.9365635567019
2973;917;906.9914199393133
2974;917;907.0462553967318
2975;917;907.1010699458448
2976;917;907.155863603517
2977;917;907.210636386591
2978;917;907.2653883118871
2979;917;907.3201193962034
2980;917;907.3748296563153
2981;917;907.4295191089766
2982;917;907.4841877709187
2983;917;907.5388356588508
2984;917;907.5934627894601
2985;917;907.648069179412
2986;917;907.7026548453496
2987;917;907.757219803894
2988;917;907.811764071645
2989;918;907.8662876651799
2990;918;907.9207906010547
2991;918;907.9752728958033
2992;918;908.029734565938
2993;918;908.0841756279497
2994;918;908.1385960983071
2995;918;908.1929959934578
2996;918;908.2473753298277
2997;918;908.301734123821
2998;918;908.3560723918208
2999;918;908.4103901501887
3000;918;908.4646874152647
3001;918;908.5189642033677
3002;918;908.5732205307952
3003;918;908.6274564138234
3004;918;908.6816718687076
3005;918;908.7358669116813
3006;918;908.7900415589577
3007;918;908.8441958267283
3008;918;908.8983297311638
3009;919;908.9524432884139
3010;919;909.0065365146072
3011;919;909.0606094258515
3012;919;909.1146620382337
3013;919;909.1686943678199
3014;919;909.2227064306553
3015;919;909.2766982427645
3016;919;909.3306698201513
3017;919;909.3846211787989
3018;919;909.4385523346696
3019;919;909.4924633037053
3020;919;909.5463541018275
3021;919;909.6002247449371
3022;919;909.6540752489143
3023;919;909.7079056296188
3024;919;909.7617159028903
3025;919;909.8155060845479
3026;919;909.8692761903906
3027;919;909.9230262361966
3028;919;909.9767562377247
3029;920;910.0304662107126
3030;920;910.0841561708783
3031;920;910.1378261339198
3032;920;910.1914761155147
3033;920;910.2451061313207
3034;920;910.2987161969754
3035;920;910.3523063280966
3036;920;910.405876540282
3037;920;910.4594268491096
3038;920;910.5129572701373
3039;920;910.5664678189034
3040;920;910.6199585109264
3041;920;910.6734293617046
3042;920;910.7268803867173
3043;920;910.7803116014236
3044;920;910.8337230212633
3045;920;910.8871146616564
3046;920;910.9404865380034
3047;920;910.9938386656854
3048;920;911.0471710600639
3049;921;911.100483736481
3050;921;911.1537767102593
3051;921;911.2070499967022
3052;921;911.2603036110934
3053;921;911.3135375686977
3054;921;911.3667518847606
3055;921;911.419946574508
3056;921;911.473121653147
3057;921;911.5262771358655
3058;921;911.579413037832
3059;921;911.6325293741963
3060;921;911.685626160089
3061;921;911.7387034106216
3062;921;911.7917611408866
3063;921;911.8447993659577
3064;921;911.8978181008897
3065;921;911.9508173607185
3066;921;912.0037971604611
3067;921;912.0567575151156
3068;921;912.1096984396618
3069;921;912.1626199490602
3070;922;912.2155220582529
3071;922;912.2684047821633
3072;922;912.3212681356963
3073;922;912.374112133738
3074;922;912.4269367911559
3075;922;912.4797421227993
3076;922;912.5325281434987
3077;922;912.5852948680663
3078;922;912.638042311296
3079;922;912.6907704879632
3080;922;912.7434794128246
3081;922;912.7961691006194
3082;922;912.8488395660677
3083;922;912.9014908238717
3084;922;912.9541228887153
3085;922;913.0067357752646
3086;922;913.059329498167
3087;922;913.1119040720523
3088;922;913.1644595115317
3089;922;913.2169958311988
3090;923;913.2695130456289
3091;923;913.3220111693793
3092;923;913.3744902169894
3093;923;913.4269502029811
3094;923;913.4793911418578
3095;923;913.5318130481055
3096;923;913.5842159361921
3097;923;913.6365998205679
3098;923;913.6889647156654
3099;923;913.7413106358993
3100;923;913.7936375956665
3101;923;913.8459456093467
3102;923;913.8982346913015
3103;923;913.9505048558751
3104;923;914.0027561173945
3105;923;914.0549884901684
3106;923;914.1072019884887
3107;923;914.1593966266294
3108;923;914.2115724188473
3109;923;914.2637293793816
3110;923;914.3158675224545
3111;924;914.3679868622705
3112;924;914.420087413017
3113;924;914.472169188864
3114;924;914.5242322039642
3115;924;914.5762764724534
3116;924;914.62830200845
3117;924;914.6803088260551
3118;924;914.7322969393531
3119;924;914.784266362411
3120;924;914.8362171092788
3121;924;914.8881491939894
3122;924;914.9400626305589
3123;924;914.9919574329863
3124;924;915.0438336152538
3125;924;915.0956911913263
3126;924;915.1475301751525
3127;924;915.1993505806636
3128;924;915.2511524217743
3129;924;915.3029357123826
3130;924;915.3547004663694
3131;924;915.4064466975994
3132;925;915.4581744199202
3133;925;915.5098836471627
3134;925;915.5615743931417
3135;925;915.6132466716545
3136;925;915.6649004964827
3137;925;915.7165358813909
3138;925;915.7681528401272
3139;925;915.8197513864231
3140;925;915.8713315339942
3141;925;915.9228932965391
3142;925;915.9744366877403
3143;925;916.0259617212639
3144;925;916.0774684107594
3145;925;916.1289567698602
3146;925;916.1804268121837
3147;925;916.2318785513303
3148;925;916.283312000885
3149;925;916.334727174416
3150;925;916.3861240854756
3151;925;916.4375027475999
3152;925;916.4888631743088
3153;926;916.5402053791063
3154;926;916.5915293754804
3155;926;916.6428351769027
3156;926;916.6941227968293
3157;926;916.7453922487
3158;926;916.7966435459384
3159;926;916.8478767019528
3160;926;916.8990917301353
3161;926;916.9502886438622
3162;926;917.0014674564939
3163;926;917.0526281813748
3164;926;917.103770831834
3165;926;917.1548954211846
3166;926;917.2060019627238
3167;926;917.2570904697334
3168;926;917.3081609554795
3169;926;917.3592134332123
3170;926;917.4102479161666
3171;926;917.4612644175616
3172;926;917.5122629506009
3173;926;917.5632435284726
3174;927;917.6142061643495
3175;927;917.6651508713885
3176;927;917.7160776627313
3177;927;917.7669865515043
3178;927;917.8178775508179
3179;927;917.8687506737681
3180;927;917.9196059334347
3181;927;917.9704433428826
3182;927;918.0212629151613
3183;927;918.0720646633049
3184;927;918.1228486003326
3185;927;918.1736147392483
3186;927;918.2243630930402
3187;927;918.275093674682
3188;927;918.3258064971321
3189;927;918.3765015733336
3190;927;918.4271789162146
3191;927;918.4778385386885
3192;927;918.528480453653
3193;927;918.5791046739912
3194;927;918.629711212571
3195;927;918.6803000822458
3196;928;918.7308712958536
3197;928;918.7814248662178
3198;928;918.8319608061468
3199;928;918.8824791284339
3200;928;918.932979845858
3201;928;918.9834629711829
3202;928;919.0339285171578
3203;928;919.0843764965173
3204;928;919.1348069219807
3205;928;919.1852198062534
3206;928;919.2356151620252
3207;928;919.285993001972
3208;928;919.3363533387549
3209;928;919.3866961850199
3210;928;919.4370215533993
3211;928;919.48732945651
3212;928;919.5376199069551
3213;928;919.5878929173225
3214;928;919.6381485001862
3215;928;919.6883866681053
3216;928;919.738607433625
3217;929;919.7888108092757
3218;929;919.8389968075733
3219;929;919.8891654410195
3220;929;919.9393167221019
3221;929;919.9894506632936
3222;929;920.0395672770533
3223;929;920.0896665758255
3224;929;920.1397485720406
3225;929;920.1898132781148
3226;929;920.2398607064499
3227;929;920.2898908694335
3228;929;920.3399037794395
3229;929;920.3898994488272
3230;929;920.439877889942
3231;929;920.489839115115
3232;929;920.5397831366638
3233;929;920.5897099668916
3234;929;920.6396196180876
3235;929;920.689512102527
3236;929;920.7393874324712
3237;929;920.7892456201675
3238;929;920.8390866778493
3239;930;920.8889106177364
3240;930;920.9387174520343
3241;930;920.988507192935
3242;930;921.0382798526166
3243;930;921.0880354432431
3244;930;921.1377739769655
3245;930;921.1874954659202
3246;930;921.2371999222303
3247;930;921.2868873580051
3248;930;921.3365577853401
3249;930;921.3862112163176
3250;930;921.4358476630057
3251;930;921.4854671374592
3252;930;921.5350696517194
3253;930;921.5846552178136
3254;930;921.6342238477562
3255;930;921.6837755535475
3256;930;921.7333103471744
3257;930;921.7828282406108
3258;930;921.8323292458165
3259;930;921.8818133747382
3260;931;921.9312806393089
3261;931;921.9807310514486
3262;931;922.0301646230639
3263;931;922.0795813660479
3264;931;922.1289812922803
3265;931;922.1783644136276
3266;931;922.2277307419431
3267;931;922.2770802890668
3268;931;922.3264130668251
3269;931;922.3757290870319
3270;931;922.4250283614872
3271;931;922.4743109019782
3272;931;922.5235767202789
3273;931;922.5728258281501
3274;931;922.6220582373396
3275;931;922.6712739595821
3276;931;922.7204730065991
3277;931;922.7696553900992
3278;931;922.8188211217778
3279;931;922.8679702133172
3280;931;922.9171026763872
3281;931;922.9662185226443
3282;932;923.0153177637321
3283;932;923.0644004112814
3284;932;923.1134664769099
3285;932;923.1625159722225
3286;932;923.2115489088112
3287;932;923.2605652982554
3288;932;923.3095651521214
3289;932;923.3585484819628
3290;932;923.4075152993203
3291;932;923.456465615722
