Данные прогрева незащищенной стальной контрукции
""
Режим пожара: Стандартный
ПТМ: 4.8
""
Время, с;Тв, С;Тст, С
2212;873;862.0676728950473
2213;873;862.1419067600027
2214;873;862.2161019739085
2215;873;862.2902585800643
2216;873;862.3643766216878
2217;873;862.4384561419158
2218;873;862.5124971838038
2219;873;862.5864997903268
2220;873;862.660464004379
2221;873;862.7343898687745
2222;873;862.8082774262473
2223;873;862.8821267194512
2224;873;862.9559377909609
2225;873;863.0297106832711
2226;874;863.1034454387977
2227;874;863.1771420998778
2228;874;863.250800708769
2229;874;863.3244213076512
2230;874;863.3980039386254
2231;874;863.4715486437149
2232;874;863.5450554648648
2233;874;863.6185244439428
2234;874;863.691955622739
2235;874;863.7653490429661
2236;874;863.8387047462604
2237;874;863.9120227741807
2238;874;863.9853031682098
2239;874;864.0585459697538
2240;874;864.1317512201424
2241;875;864.20491896063
2242;875;864.2780492323948
2243;875;864.3511420765394
2244;875;864.4241975340913
2245;875;864.4972156460028
2246;875;864.5701964531513
2247;875;864.6431399963396
2248;875;864.7160463162959
2249;875;864.788915453674
2250;875;864.8617474490538
2251;875;864.9345423429413
2252;875;865.0073001757687
2253;875;865.0800209878948
2254;875;865.1527048196051
2255;875;865.2253517111119
2256;876;865.2979617025549
2257;876;865.3705348340009
2258;876;865.443071145444
2259;876;865.5155706768066
2260;876;865.5880334679387
2261;876;865.660459558618
2262;876;865.732848988551
2263;876;865.805201797373
2264;876;865.8775180246471
2265;876;865.9497977098658
2266;876;866.0220408924508
2267;876;866.0942476117527
2268;876;866.1664179070517
2269;876;866.2385518175579
2270;876;866.3106493824107
2271;876;866.38271064068
2272;877;866.4547356313658
2273;877;866.5267243933984
2274;877;866.5986769656386
2275;877;866.6705933868782
2276;877;866.7424736958399
2277;877;866.8143179311774
2278;877;866.886126131476
2279;877;866.9578983352521
2280;877;867.0296345809543
2281;877;867.1013349069624
2282;877;867.1729993515889
2283;877;867.2446279530784
2284;877;867.3162207496075
2285;877;867.3877777792859
2286;877;867.4592990801559
2287;878;867.5307846901926
2288;878;867.6022346473044
2289;878;867.6736489893328
2290;878;867.7450277540534
2291;878;867.8163709791745
2292;878;867.8876787023389
2293;878;867.9589509611235
2294;878;868.0301877930387
2295;878;868.1013892355302
2296;878;868.1725553259773
2297;878;868.2436861016945
2298;878;868.3147815999312
2299;878;868.3858418578716
2300;878;868.4568669126354
2301;878;868.5278568012773
2302;879;868.5988115607879
2303;879;868.6697312280935
2304;879;868.7406158400561
2305;879;868.8114654334738
2306;879;868.882280045081
2307;879;868.9530597115483
2308;879;869.0238044694831
2309;879;869.0945143554295
2310;879;869.1651894058682
2311;879;869.2358296572172
2312;879;869.3064351458318
2313;879;869.3770059080043
2314;879;869.4475419799649
2315;879;869.5180433978812
2316;879;869.588510197859
2317;879;869.6589424159417
2318;880;869.7293400881113
2319;880;869.7997032502876
2320;880;869.8700319383295
2321;880;869.9403261880341
2322;880;870.0105860351373
2323;880;870.0808115153143
2324;880;870.1510026641793
2325;880;870.2211595172857
2326;880;870.2912821101263
2327;880;870.3613704781337
2328;880;870.4314246566798
2329;880;870.5014446810769
2330;880;870.571430586577
2331;880;870.6413824083725
2332;880;870.711300181596
2333;881;870.7811839413207
2334;881;870.8510337225605
2335;881;870.92084956027
2336;881;870.9906314893447
2337;881;871.0603795446211
2338;881;871.1300937608776
2339;881;871.1997741728333
2340;881;871.269420815149
2341;881;871.3390337224275
2342;881;871.408612929213
2343;881;871.478158469992
2344;881;871.547670379193
2345;881;871.6171486911871
2346;881;871.6865934402874
2347;881;871.7560046607496
2348;881;871.8253823867724
2349;882;871.8947266524972
2350;882;871.9640374920082
2351;882;872.0333149393332
2352;882;872.1025590284428
2353;882;872.1717697932515
2354;882;872.240947267617
2355;882;872.3100914853408
2356;882;872.3792024801683
2357;882;872.4482802857888
2358;882;872.5173249358359
2359;882;872.5863364638872
2360;882;872.6553149034648
2361;882;872.7242602880358
2362;882;872.7931726510112
2363;882;872.8620520257473
2364;882;872.9308984455452
2365;883;872.9997119436509
2366;883;873.0684925532562
2367;883;873.1372403074977
2368;883;873.2059552394576
2369;883;873.274637382164
2370;883;873.3432867685904
2371;883;873.4119034316564
2372;883;873.4804874042277
2373;883;873.549038719116
2374;883;873.6175574090792
2375;883;873.6860435068218
2376;883;873.7544970449947
2377;883;873.8229180561957
2378;883;873.8913065729691
2379;883;873.9596626278064
2380;883;874.0279862531461
2381;884;874.0962774813738
2382;884;874.1645363448226
2383;884;874.232762875773
2384;884;874.3009571064529
2385;884;874.3691190690381
2386;884;874.4372487956521
2387;884;874.5053463183665
2388;884;874.5734116692008
2389;884;874.6414448801231
2390;884;874.7094459830494
2391;884;874.7774150098442
2392;884;874.8453519923207
2393;884;874.9132569622409
2394;884;874.9811299513156
2395;884;875.0489709912042
2396;884;875.1167801135159
2397;885;875.1845573498083
2398;885;875.2523027315888
2399;885;875.3200162903142
2400;885;875.3876980573907
2401;885;875.4553480641744
2402;885;875.5229663419707
2403;885;875.5905529220356
2404;885;875.6581078355748
2405;885;875.7256311137442
2406;885;875.7931227876497
2407;885;875.8605828883481
2408;885;875.9280114468463
2409;885;875.9954084941021
2410;885;876.0627740610239
2411;885;876.1301081784711
2412;885;876.1974108772538
2413;886;876.2646821881335
2414;886;876.3319221418228
2415;886;876.3991307689855
2416;886;876.466308100237
2417;886;876.5334541661443
2418;886;876.600568997226
2419;886;876.6676526239521
2420;886;876.7347050767453
2421;886;876.8017263859795
2422;886;876.8687165819813
2423;886;876.9356756950292
2424;886;877.0026037553541
2425;886;877.0695007931395
2426;886;877.1363668385213
2427;886;877.2032019215883
2428;886;877.2700060723816
2429;887;877.3367793208959
2430;887;877.4035216970781
2431;887;877.4702332308291
2432;887;877.5369139520021
2433;887;877.6035638904045
2434;887;877.6701830757966
2435;887;877.7367715378923
2436;887;877.8033293063595
2437;887;877.8698564108192
2438;887;877.9363528808469
2439;887;878.002818745972
2440;887;878.0692540356777
2441;887;878.1356587794014
2442;887;878.202033006535
2443;887;878.2683767464246
2444;887;878.3346900283709
2445;888;878.4009728816295
2446;888;878.4672253354101
2447;888;878.5334474188778
2448;888;878.599639161152
2449;888;878.6658005913077
2450;888;878.7319317383749
2451;888;878.7980326313386
2452;888;878.8641032991393
2453;888;878.9301437706729
2454;888;878.9961540747906
2455;888;879.0621342402997
2456;888;879.1280842959627
2457;888;879.1940042704985
2458;888;879.2598941925814
2459;888;879.3257540908423
2460;888;879.3915839938677
2461;888;879.4573839302006
2462;889;879.5231539283402
2463;889;879.5888940167422
2464;889;879.654604223819
2465;889;879.7202845779391
2466;889;879.7859351074285
2467;889;879.8515558405693
2468;889;879.9171468056009
2469;889;879.9827080307198
2470;889;880.0482395440793
2471;889;880.1137413737899
2472;889;880.17921354792
2473;889;880.2446560944945
2474;889;880.3100690414965
2475;889;880.3754524168662
2476;889;880.440806248502
2477;889;880.5061305642596
2478;890;880.571425391953
2479;890;880.6366907593538
2480;890;880.7019266941918
2481;890;880.7671332241548
2482;890;880.8323103768892
2483;890;880.8974581799996
2484;890;880.9625766610488
2485;890;881.0276658475584
2486;890;881.0927257670085
2487;890;881.1577564468378
2488;890;881.222757914444
2489;890;881.2877301971835
2490;890;881.3526733223719
2491;890;881.4175873172837
2492;890;881.4824722091525
2493;890;881.5473280251715
2494;890;881.6121547924929
2495;891;881.6769525382283
2496;891;881.7417212894491
2497;891;881.806461073186
2498;891;881.8711719164296
2499;891;881.9358538461302
2500;891;882.000506889198
2501;891;882.0651310725034
2502;891;882.1297264228763
2503;891;882.194292967107
2504;891;882.2588307319463
2505;891;882.3233397441049
2506;891;882.387820030254
2507;891;882.4522716170256
2508;891;882.5166945310118
2509;891;882.5810887987654
2510;891;882.6454544468004
2511;891;882.7097915015911
2512;892;882.7740999895732
2513;892;882.8383799371427
2514;892;882.9026313706572
2515;892;882.9668543164355
2516;892;883.0310488007574
2517;892;883.0952148498641
2518;892;883.1593524899581
2519;892;883.2234617472038
2520;892;883.2875426477267
2521;892;883.3515952176142
2522;892;883.4156194829152
2523;892;883.4796154696407
2524;892;883.5435832037635
2525;892;883.6075227112185
2526;892;883.6714340179026
2527;892;883.7353171496748
2528;893;883.799172132356
2529;893;883.8629989917301
2530;893;883.926797753543
2531;893;883.990568443503
2532;893;884.0543110872811
2533;893;884.1180257105109
2534;893;884.1817123387887
2535;893;884.2453709976735
2536;893;884.3090017126874
2537;893;884.3726045093154
2538;893;884.436179413005
2539;893;884.4997264491676
2540;893;884.5632456431774
2541;893;884.6267370203718
2542;893;884.6902006060516
2543;893;884.7536364254809
2544;893;884.8170445038875
2545;894;884.8804248664628
2546;894;884.9437775383615
2547;894;885.0071025447023
2548;894;885.0703999105679
2549;894;885.1336696610042
2550;894;885.1969118210218
2551;894;885.2601264155949
2552;894;885.3233134696618
2553;894;885.3864730081252
2554;894;885.4496050558519
2555;894;885.5127096376727
2556;894;885.5757867783836
2557;894;885.6388365027444
2558;894;885.7018588354797
2559;894;885.7648538012786
2560;894;885.827821424795
2561;894;885.8907617306477
2562;895;885.9536747434199
2563;895;886.0165604876602
2564;895;886.079418987882
2565;895;886.1422502685637
2566;895;886.2050543541488
2567;895;886.2678312690462
2568;895;886.3305810376298
2569;895;886.3933036842393
2570;895;886.4559992331792
2571;895;886.5186677087202
2572;895;886.5813091350979
2573;895;886.6439235365137
2574;895;886.7065109371351
2575;895;886.769071361095
2576;895;886.8316048324923
2577;895;886.8941113753915
2578;895;886.9565910138235
2579;895;887.0190437717852
2580;896;887.0814696732393
2581;896;887.143868742115
2582;896;887.2062410023077
2583;896;887.268586477679
2584;896;887.3309051920573
2585;896;887.3931971692368
2586;896;887.455462432979
2587;896;887.5177010070113
2588;896;887.5799129150282
2589;896;887.6420981806907
2590;896;887.7042568276268
2591;896;887.7663888794314
2592;896;887.8284943596661
2593;896;887.8905732918599
2594;896;887.9526256995084
2595;896;888.0146516060747
2596;896;888.076651034989
2597;897;888.1386240096488
2598;897;888.2005705534189
2599;897;888.2624906896315
2600;897;888.3243844415863
2601;897;888.3862518325504
2602;897;888.4480928857588
2603;897;888.5099076244139
2604;897;888.5716960716861
2605;897;888.6334582507134
2606;897;888.6951941846016
2607;897;888.7569038964248
2608;897;888.8185874092244
2609;897;888.8802447460107
2610;897;888.9418759297614
2611;897;889.0034809834228
2612;897;889.0650599299095
2613;897;889.126612792104
2614;898;889.1881395928576
2615;898;889.2496403549899
2616;898;889.3111151012888
2617;898;889.3725638545111
2618;898;889.4339866373821
2619;898;889.4953834725957
2620;898;889.5567543828145
2621;898;889.6180993906698
2622;898;889.6794185187625
2623;898;889.7407117896616
2624;898;889.8019792259056
2625;898;889.8632208500017
2626;898;889.9244366844264
2627;898;889.9856267516254
2628;898;890.0467910740138
2629;898;890.1079296739754
2630;898;890.1690425738641
2631;898;890.230129796003
2632;899;890.2911913626845
2633;899;890.3522272961704
2634;899;890.4132376186926
2635;899;890.4742223524524
2636;899;890.5351815196209
2637;899;890.5961151423387
2638;899;890.6570232427166
2639;899;890.7179058428351
2640;899;890.7787629647446
2641;899;890.8395946304656
2642;899;890.900400861989
2643;899;890.9611816812753
2644;899;891.0219371102555
2645;899;891.0826671708307
2646;899;891.1433718848725
2647;899;891.2040512742228
2648;899;891.2647053606938
2649;899;891.3253341660682
2650;900;891.3859377120993
2651;900;891.4465160205114
2652;900;891.5070691129986
2653;900;891.5675970112261
2654;900;891.6280997368303
2655;900;891.6885773114179
2656;900;891.7490297565666
2657;900;891.8094570938251
2658;900;891.869859344713
2659;900;891.930236530721
2660;900;891.9905886733109
2661;900;892.0509157939157
2662;900;892.1112179139398
2663;900;892.1714950547585
2664;900;892.2317472377183
2665;900;892.2919744841379
2666;900;892.3521768153066
2667;901;892.4123542524856
2668;901;892.4725068169073
2669;901;892.532634529776
2670;901;892.5927374122678
2671;901;892.6528154855303
2672;901;892.7128687706827
2673;901;892.7728972888162
2674;901;892.8329010609939
2675;901;892.8928801082507
2676;901;892.9528344515936
2677;901;893.0127641120016
2678;901;893.0726691104257
2679;901;893.1325494677892
2680;901;893.1924052049874
2681;901;893.252236342888
2682;901;893.3120429023306
2683;901;893.3718249041278
2684;901;893.4315823690642
2685;902;893.491315317897
2686;902;893.5510237713559
2687;902;893.6107077501429
2688;902;893.6703672749327
2689;902;893.7300023663729
2690;902;893.7896130450838
2691;902;893.8491993316582
2692;902;893.9087612466617
2693;902;893.9682988106331
2694;902;894.0278120440839
2695;902;894.0873009674985
2696;902;894.1467656013344
2697;902;894.2062059660225
2698;902;894.2656220819661
2699;902;894.3250139695422
2700;902;894.3843816491008
2701;902;894.4437251409654
2702;902;894.5030444654326
2703;903;894.5623396427725
2704;903;894.6216106932286
2705;903;894.6808576370177
2706;903;894.7400804943302
2707;903;894.7992792853304
2708;903;894.8584540301558
2709;903;894.9176047489177
2710;903;894.9767314617011
2711;903;895.0358341885646
2712;903;895.0949129495411
2713;903;895.153967764637
2714;903;895.2129986538325
2715;903;895.2720056370822
2716;903;895.3309887343144
2717;903;895.3899479654312
2718;903;895.4488833503094
2719;903;895.5077949087995
2720;903;895.5666826607264
2721;903;895.6255466258892
2722;904;895.6843868240612
2723;904;895.7432032749903
2724;904;895.8019959983983
2725;904;895.860765013982
2726;904;895.9195103414124
2727;904;895.9782320003351
2728;904;896.03693001037
2729;904;896.0956043911121
2730;904;896.1542551621308
2731;904;896.21288234297
2732;904;896.2714859531491
2733;904;896.3300660121613
2734;904;896.3886225394754
2735;904;896.4471555545349
2736;904;896.5056650767583
2737;904;896.564151125539
2738;904;896.6226137202452
2739;904;896.6810528802207
2740;905;896.739468624784
2741;905;896.797860973229
2742;905;896.8562299448247
2743;905;896.9145755588156
2744;905;896.9728978344212
2745;905;897.0311967908365
2746;905;897.0894724472319
2747;905;897.1477248227532
2748;905;897.2059539365216
2749;905;897.2641598076341
2750;905;897.3223424551632
2751;905;897.3805018981568
2752;905;897.4386381556387
2753;905;897.4967512466083
2754;905;897.5548411900406
2755;905;897.612908004887
2756;905;897.670951710074
2757;905;897.7289723245042
2758;906;897.7869698670563
2759;906;897.8449443565851
2760;906;897.9028958119211
2761;906;897.9608242518709
2762;906;898.0187296952174
2763;906;898.0766121607194
2764;906;898.1344716671119
2765;906;898.1923082331066
2766;906;898.2501218773907
2767;906;898.3079126186283
2768;906;898.3656804754596
2769;906;898.4234254665014
2770;906;898.4811476103466
2771;906;898.5388469255649
2772;906;898.5965234307025
2773;906;898.6541771442821
2774;906;898.7118080848029
2775;906;898.7694162707407
2776;906;898.8270017205484
2777;907;898.8845644526552
2778;907;898.9421044854673
2779;907;898.9996218373676
2780;907;899.0571165267158
2781;907;899.114588571849
2782;907;899.1720379910805
2783;907;899.2294648027012
2784;907;899.2868690249784
2785;907;899.3442506761571
2786;907;899.4016097744591
2787;907;899.458946338083
2788;907;899.5162603852054
2789;907;899.5735519339794
2790;907;899.6308210025356
2791;907;899.6880676089822
2792;907;899.7452917714043
2793;907;899.8024935078645
2794;907;899.859672836403
2795;908;899.9168297750373
2796;908;899.9739643417624
2797;908;900.031076554551
2798;908;900.0881664313531
2799;908;900.1452339900966
2800;908;900.2022792486871
2801;908;900.2593022250076
2802;908;900.3163029369189
2803;908;900.3732814022596
2804;908;900.4302376388464
2805;908;900.4871716644736
2806;908;900.5440834969136
2807;908;900.6009731539161
2808;908;900.6578406532096
2809;908;900.7146860125001
2810;908;900.7715092494718
2811;908;900.8283103817871
2812;908;900.8850894270863
2813;908;900.941846402988
2814;909;900.9985813270889
2815;909;901.0552942169641
2816;909;901.1119850901666
2817;909;901.1686539642285
2818;909;901.2253008566593
2819;909;901.2819257849476
2820;909;901.3385287665599
2821;909;901.3951098189416
2822;909;901.4516689595164
2823;909;901.5082062056865
2824;909;901.5647215748329
2825;909;901.6212150843148
2826;909;901.6776867514704
2827;909;901.7341365936165
2828;909;901.7905646280487
2829;909;901.8469708720411
2830;909;901.9033553428467
2831;909;901.9597180576975
2832;909;902.0160590338044
2833;910;902.0723782883567
2834;910;902.1286758385233
2835;910;902.1849517014518
2836;910;902.2412058942687
2837;910;902.2974384340794
2838;910;902.3536493379688
2839;910;902.409838623001
2840;910;902.4660063062188
2841;910;902.5221524046444
2842;910;902.5782769352793
2843;910;902.6343799151041
2844;910;902.6904613610786
2845;910;902.7465212901425
2846;910;902.8025597192143
2847;910;902.8585766651922
2848;910;902.9145721449536
2849;910;902.9705461753556
2850;910;903.0264987732346
2851;910;903.0824299554067
2852;911;903.1383397386678
2853;911;903.1942281397928
2854;911;903.2500951755369
2855;911;903.3059408626345
2856;911;903.3617652178
2857;911;903.4175682577275
2858;911;903.4733499990907
2859;911;903.5291104585433
2860;911;903.584849652719
2861;911;903.640567598231
2862;911;903.6962643116726
2863;911;903.7519398096172
2864;911;903.8075941086181
2865;911;903.8632272252084
2866;911;903.9188391759019
2867;911;903.9744299771917
2868;911;904.0299996455515
2869;911;904.085548197435
2870;911;904.141075649276
2871;912;904.1965820174887
2872;912;904.2520673184677
2873;912;904.3075315685876
2874;912;904.3629747842033
2875;912;904.4183969816504
2876;912;904.4737981772446
2877;912;904.529178387282
2878;912;904.5845376280392
2879;912;904.6398759157737
2880;912;904.6951932667228
2881;912;904.7504896971047
2882;912;904.8057652231187
2883;912;904.8610198609438
2884;912;904.91625362674
2885;912;904.9714665366482
2886;912;905.0266586067899
2887;912;905.0818298532672
2888;912;905.1369802921633
2889;912;905.192109939542
2890;913;905.2472188114477
2891;913;905.3023069239061
2892;913;905.3573742929236
2893;913;905.4124209344877
2894;913;905.4674468645667
2895;913;905.5224520991098
2896;913;905.5774366540475
2897;913;905.6324005452911
2898;913;905.6873437887334
2899;913;905.7422664002479
2900;913;905.7971683956896
2901;913;905.8520497908944
2902;913;905.9069106016796
2903;913;905.9617508438434
2904;913;906.016570533166
2905;913;906.0713696854082
2906;913;906.1261483163125
2907;913;906.1809064416029
2908;913;906.2356440769845
2909;913;906.2903612381438
2910;914;906.345057940749
2911;914;906.3997342004498
2912;914;906.4543900328772
2913;914;906.5090254536442
2914;914;906.5636404783447
2915;914;906.618235122555
2916;914;906.6728094018324
2917;914;906.7273633317161
2918;914;906.7818969277273
2919;914;906.8364102053686
2920;914;906.8909031801243
2921;914;906.9453758674608
2922;914;906.9998282828262
2923;914;907.0542604416503
2924;914;907.1086723593451
2925;914;907.163064051304
2926;914;907.217435532903
2927;914;907.2717868194998
2928;914;907.3261179264339
2929;915;907.3804288690271
2930;915;907.4347196625833
2931;915;907.4889903223882
2932;915;907.5432408637098
2933;915;907.5974713017981
2934;915;907.6516816518858
2935;915;907.7058719291872
2936;915;907.760042148899
2937;915;907.8141923262003
2938;915;907.8683224762524
2939;915;907.9224326141989
2940;915;907.9765227551659
2941;915;908.0305929142619
2942;915;908.0846431065775
2943;915;908.1386733471859
2944;915;908.1926836511429
2945;915;908.2466740334867
2946;915;908.300644509238
2947;915;908.3545950934001
2948;915;908.4085258009588
2949;916;908.4624366468827
2950;916;908.5163276461226
2951;916;908.5701988136125
2952;916;908.6240501642685
2953;916;908.67788171299
2954;916;908.7316934746591
2955;916;908.7854854641403
2956;916;908.839257696281
2957;916;908.8930101859116
2958;916;908.9467429478452
2959;916;909.0004559968779
2960;916;909.0541493477888
2961;916;909.1078230153396
2962;916;909.1614770142753
2963;916;909.2151113593238
2964;916;909.268726065196
2965;916;909.3223211465856
2966;916;909.3758966181699
2967;916;909.4294524946088
2968;916;909.4829887905455
2969;917;909.5365055206066
2970;917;909.5900026994016
2971;917;909.6434803415234
2972;917;909.6969384615479
2973;917;909.7503770740343
2974;917;909.8037961935254
2975;917;909.8571958345469
2976;917;909.9105760116081
2977;917;909.9639367392017
2978;917;910.0172780318035
2979;917;910.070599903873
2980;917;910.1239023698531
2981;917;910.1771854441702
2982;917;910.230449141234
2983;917;910.283693475438
2984;917;910.336918461159
2985;917;910.3901241127578
2986;917;910.4433104445782
2987;917;910.4964774709481
2988;917;910.5496252061787
2989;918;910.6027536645652
2990;918;910.6558628603864
2991;918;910.7089528079048
2992;918;910.7620235213665
2993;918;910.8150750150019
2994;918;910.8681073030245
2995;918;910.9211203996322
2996;918;910.9741143190065
2997;918;911.0270890753129
2998;918;911.0800446827009
2999;918;911.1329811553035
3000;918;911.1858985072381
3001;918;911.2387967526058
3002;918;911.2916759054922
3003;918;911.3445359799664
3004;918;911.3973769900817
3005;918;911.4501989498756
3006;918;911.5030018733696
3007;918;911.5557857745694
3008;918;911.6085506674649
3009;919;911.6612965660302
3010;919;911.7140234842232
3011;919;911.7667314359867
3012;919;911.8194204352474
3013;919;911.8720904959164
3014;919;911.924741631889
3015;919;911.9773738570448
3016;919;912.0299871852478
3017;919;912.0825816303466
3018;919;912.1351572061737
3019;919;912.1877139265466
3020;919;912.240251805267
3021;919;912.292770856121
3022;919;912.3452710928793
3023;919;912.3977525292971
3024;919;912.4502151791141
3025;919;912.5026590560547
3026;919;912.5550841738277
3027;919;912.6074905461269
3028;919;912.6598781866305
3029;920;912.7122471090013
3030;920;912.7645973268868
3031;920;912.8169288539193
3032;920;912.8692417037159
3033;920;912.9215358898784
3034;920;912.9738114259933
3035;920;913.026068325632
3036;920;913.0783066023507
3037;920;913.1305262696906
3038;920;913.1827273411775
3039;920;913.2349098303225
3040;920;913.2870737506214
3041;920;913.3392191155547
3042;920;913.3913459385883
3043;920;913.4434542331728
3044;920;913.4955440127442
3045;920;913.5476152907229
3046;920;913.5996680805151
3047;920;913.6517023955116
3048;920;913.7037182490885
3049;921;913.755715654607
3050;921;913.8076946254132
3051;921;913.859655174839
3052;921;913.9115973162009
3053;921;913.9635210628007
3054;921;914.0154264279261
3055;921;914.0673134248491
3056;921;914.1191820668275
3057;921;914.1710323671048
3058;921;914.222864338909
3059;921;914.2746779954541
3060;921;914.3264733499391
3061;921;914.3782504155488
3062;921;914.430009205453
3063;921;914.4817497328072
3064;921;914.5334720107523
3065;921;914.5851760524147
3066;921;914.6368618709064
3067;921;914.6885294793249
3068;921;914.740178890753
3069;921;914.7918101182595
3070;922;914.8434231748984
3071;922;914.8950180737097
3072;922;914.9465948277189
3073;922;914.998153449937
3074;922;915.0496939533609
3075;922;915.1012163509733
3076;922;915.1527206557423
3077;922;915.204206880622
3078;922;915.2556750385522
3079;922;915.3071251424585
3080;922;915.3585572052523
3081;922;915.4099712398308
3082;922;915.4613672590774
3083;922;915.5127452758609
3084;922;915.5641053030363
3085;922;915.6154473534443
3086;922;915.6667714399118
3087;922;915.7180775752518
3088;922;915.7693657722625
3089;922;915.8206360437291
3090;923;915.8718884024222
3091;923;915.9231228610988
3092;923;915.9743394325017
3093;923;916.0255381293598
3094;923;916.0767189643884
3095;923;916.1278819502888
3096;923;916.1790270997483
3097;923;916.2301544254403
3098;923;916.2812639400249
3099;923;916.3323556561481
3100;923;916.3834295864419
3101;923;916.4344857435251
3102;923;916.4855241400023
3103;923;916.5365447884647
3104;923;916.5875477014895
3105;923;916.6385328916406
3106;923;916.6895003714681
3107;923;916.7404501535086
3108;923;916.7913822502849
3109;923;916.8422966743062
3110;923;916.8931934380685
3111;924;916.9440725540537
3112;924;916.9949340347309
3113;924;917.045777892555
3114;924;917.0966041399679
3115;924;917.1474127893978
3116;924;917.1982038532594
3117;924;917.2489773439545
3118;924;917.2997332738707
3119;924;917.350471655383
3120;924;917.4011925008524
3121;924;917.4518958226272
3122;924;917.5025816330417
3123;924;917.5532499444173
3124;924;917.6039007690622
3125;924;917.6545341192711
3126;924;917.7051500073258
3127;924;917.7557484454942
3128;924;917.8063294460317
3129;924;917.8568930211802
3130;924;917.9074391831687
3131;924;917.9579679442124
3132;925;918.0084793165142
3133;925;918.0589733122636
3134;925;918.1094499436367
3135;925;918.1599092227968
3136;925;918.2103511618943
3137;925;918.2607757730664
3138;925;918.311183068437
3139;925;918.3615730601175
3140;925;918.4119457602062
3141;925;918.4623011807885
3142;925;918.5126393339365
3143;925;918.5629602317099
3144;925;918.613263886155
3145;925;918.6635503093057
3146;925;918.7138195131827
3147;925;918.7640715097941
3148;925;918.8143063111349
3149;925;918.8645239291877
3150;925;918.9147243759221
3151;925;918.9649076632948
3152;925;919.0150738032498
3153;926;919.0652228077186
3154;926;919.1153546886198
3155;926;919.1654694578594
3156;926;919.2155671273308
3157;926;919.2656477089145
3158;926;919.3157112144786
3159;926;919.3657576558785
3160;926;919.4157870449569
3161;926;919.4657993935443
3162;926;919.5157947134583
3163;926;919.5657730165037
3164;926;919.6157343144735
3165;926;919.6656786191475
3166;926;919.7156059422935
3167;926;919.7655162956667
3168;926;919.8154096910098
3169;926;919.8652861400531
3170;926;919.9151456545142
3171;926;919.9649882460988
3172;926;920.0148139265
3173;926;920.0646227073985
3174;927;920.1144146004626
3175;927;920.1641896173485
3176;927;920.2139477696996
3177;927;920.2636890691479
3178;927;920.3134135273122
3179;927;920.3631211557995
3180;927;920.4128119662046
3181;927;920.4624859701098
3182;927;920.5121431790858
3183;927;920.5617836046904
3184;927;920.6114072584694
3185;927;920.6610141519568
3186;927;920.7106042966743
3187;927;920.7601777041314
3188;927;920.8097343858255
3189;927;920.8592743532422
3190;927;920.9087976178546
3191;927;920.958304191124
3192;927;921.0077940844994
3193;927;921.0572673094184
3194;927;921.1067238773062
3195;927;921.156163799576
3196;928;921.205587087629
3197;928;921.254993752855
3198;928;921.304383806631
3199;928;921.3537572603227
3200;928;921.4031141252838
3201;928;921.452454412856
3202;928;921.5017781343693
3203;928;921.5510853011417
3204;928;921.6003759244795
3205;928;921.6496500156773
3206;928;921.6989075860174
3207;928;921.7481486467711
3208;928;921.7973732091975
3209;928;921.8465812845441
3210;928;921.8957728840462
3211;928;921.9449480189282
3212;928;921.9941067004022
3213;928;922.043248939669
3214;928;922.0923747479173
3215;928;922.1414841363248
3216;928;922.190577116057
3217;929;922.2396536982681
3218;929;922.2887138941005
3219;929;922.3377577146853
3220;929;922.3867851711418
3221;929;922.435796274578
3222;929;922.4847910360902
3223;929;922.5337694667633
3224;929;922.5827315776705
3225;929;922.6316773798737
3226;929;922.6806068844235
3227;929;922.7295201023587
3228;929;922.7784170447071
3229;929;922.8272977224844
3230;929;922.8761621466958
3231;929;922.9250103283346
3232;929;922.9738422783826
3233;929;923.0226580078106
3234;929;923.0714575275779
3235;929;923.1202408486326
3236;929;923.1690079819114
3237;929;923.2177589383398
3238;929;923.2664937288318
3239;930;923.3152123642906
3240;930;923.3639148556078
3241;930;923.412601213664
3242;930;923.4612714493283
3243;930;923.5099255734588
3244;930;923.5585635969026
3245;930;923.6071855304954
3246;930;923.6557913850618
3247;930;923.7043811714154
3248;930;923.7529549003586
3249;930;923.8015125826828
3250;930;923.8500542291681
3251;930;923.8985798505837
3252;930;923.9470894576878
3253;930;923.9955830612273
3254;930;924.0440606719385
3255;930;924.0925223005465
3256;930;924.1409679577655
3257;930;924.1893976542983
3258;930;924.2378114008375
3259;930;924.2862092080641
3260;931;924.3345910866485
3261;931;924.3829570472501
3262;931;924.4313071005174
3263;931;924.4796412570881
3264;931;924.527959527589
3265;931;924.5762619226361
3266;931;924.6245484528345
3267;931;924.6728191287784
3268;931;924.7210739610514
3269;931;924.769312960226
3270;931;924.8175361368644
3271;931;924.8657435015175
3272;931;924.913935064726
3273;931;924.9621108370195
3274;931;925.0102708289171
3275;931;925.0584150509269
3276;931;925.1065435135467
3277;931;925.1546562272633
3278;931;925.2027532025531
3279;931;925.250834449882
3280;931;925.2988999797046
3281;931;925.3469498024656
3282;932;925.3949839285988
3283;932;925.4430023685275
3284;932;925.4910051326642
3285;932;925.5389922314114
3286;932;925.5869636751604
3287;932;925.6349194742922
3288;932;925.6828596391777
3289;932;925.7307841801769
3290;932;925.7786931076394
3291;932;925.8265864319042
3292;932;925.8744641633002
